event_id,rain_start_utc,rain_end_utc,rain_duration_h,analysis_end_utc,truncation_reason,response_censored,pre_stage_m,pre_discharge_m3s,antecedent_24h_mm,antecedent_72h_mm,antecedent_168h_mm,response_onset_utc,lag_to_onset_h,departure_peak_utc,q_departure_peak_m3s,stage_departure_peak_m,estimated_recession_days_lost,recovery_utc,recovery_duration_h,spatial_periods_requested,spatial_periods_available,spatial_coverage_fraction,basin_mean_mm,basin_max_mm,basin_pct_gt_5mm,basin_pct_gt_10mm,basin_pct_gt_20mm,basin_pct_gt_30mm,basin_pct_gt_50mm,lower_mean_mm,lower_max_mm,lower_pct_gt_5mm,lower_pct_gt_10mm,lower_pct_gt_20mm,lower_pct_gt_30mm,lower_pct_gt_50mm,upper_mean_mm,upper_max_mm,upper_pct_gt_5mm,upper_pct_gt_10mm,upper_pct_gt_20mm,upper_pct_gt_30mm,upper_pct_gt_50mm,middle_mean_mm,middle_max_mm,middle_pct_gt_5mm,middle_pct_gt_10mm,middle_pct_gt_20mm,middle_pct_gt_30mm,middle_pct_gt_50mm,atim_mean_mm,atim_max_mm,atim_pct_gt_5mm,atim_pct_gt_10mm,atim_pct_gt_20mm,atim_pct_gt_30mm,atim_pct_gt_50mm,carrot_mean_mm,carrot_max_mm,carrot_pct_gt_5mm,carrot_pct_gt_10mm,carrot_pct_gt_20mm,carrot_pct_gt_30mm,carrot_pct_gt_50mm,local_mean_mm,local_max_mm,local_pct_gt_5mm,local_pct_gt_10mm,local_pct_gt_20mm,local_pct_gt_30mm,local_pct_gt_50mm,basin_mm,lower_ratio,upper_ratio,duration_h,storm_type,isolated_event,response_quality,eligible_for_point_training,eligible_for_recovery_training,peak_support_status,recomputed_peak_utc,recomputed_q_departure_peak_m3s,recomputed_stage_departure_peak_m,q_departure_at_analysis_end_m3s,stage_departure_at_analysis_end_m,hours_observed_after_peak,post_peak_decline_m3s,post_peak_decline_fraction,last_6h_departure_change_m3s,last_12h_departure_change_m3s,minimum_required_peak_decline_m3s,peak_resolved,recomputed_peak_days_lost,censored_remaining_days_lower_bound,recomputed_recovery_utc,recovery_complete,recovery_duration_h.1,eligible_for_peak_training,eligible_as_censored_lower_bound,peak_response_quality,target_status,target_peak_utc,observed_q_at_peak_m3s,baseline_q_at_peak_m3s,q_departure_at_peak_m3s,observed_stage_at_peak_m,baseline_stage_at_peak_m,stage_departure_at_peak_m,q_linear_days_lost,stage_linear_days_lost,q_exact_recession_equivalent_days,stage_exact_recession_equivalent_days,stage_minus_q_exact_days,stage_to_q_exact_ratio,stage_q_target_agreement
11,2025-05-26T18:00:00+00:00,2025-05-27T06:00:00+00:00,12.0,2025-05-30T00:00:00+00:00,next_rain_event,True,0.609,0.514,0.0004976190310636,0.040413688691582,12.807260965437134,2025-05-26T23:00:00+00:00,5.0,2025-05-27T00:00:00+00:00,1.2690910863895244,0.2561692972055406,8.382007973723763,,,2,2,1.0,4.51417311190051,7.1430747509002686,45.23809523809524,0.0,0.0,0.0,0.0,5.816522366553545,7.1430747509002686,70.0,0.0,0.0,0.0,0.0,2.466581210416431,3.825224798172712,0.0,0.0,0.0,0.0,0.0,5.09155362546444,7.1067997217178345,60.0,0.0,0.0,0.0,0.0,4.903693655505776,5.814099699258804,25.0,0.0,0.0,0.0,0.0,7.1430747509002686,7.1430747509002686,100.0,0.0,0.0,0.0,0.0,6.281474858522415,7.113924741744995,100.0,0.0,0.0,0.0,0.0,4.51417311190051,1.2885022843319214,0.5464082012969097,12.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2025-05-27T00:00:00+00:00,1.2690910863895244,0.2561692972055406,0.5364872162038566,0.098715292150447,72.0,0.7326038701856677,0.5772665792412699,0.0594601690200591,0.1082837355174072,0.1269091086389524,True,8.382007973723763,3.543354903559197,,False,,True,False,resolved_peak,evaluated,2025-05-27T00:00:00+00:00,1.745,0.4759089136104757,1.2690910863895244,0.86,0.6038307027944594,0.2561692972055406,8.382007973723763,12.416061111949654,7.166666666666667,11.416666666666666,4.249999999999999,1.5930232558139534,True
12,2025-05-30T00:00:00+00:00,2025-05-30T06:00:00+00:00,6.0,2025-06-12T18:00:00+00:00,next_rain_event,True,0.642,0.586,0.0509488075123434,4.141496332064326,4.687632033311058,2025-05-30T05:00:00+00:00,5.0,2025-06-12T18:00:00+00:00,1.3363900612304886,0.2325813331446184,15.501926076880023,,,1,1,1.0,2.8220760964211964,3.898599863052368,0.0,0.0,0.0,0.0,0.0,2.173039901256561,2.982149839401245,0.0,0.0,0.0,0.0,0.0,3.580483237902324,3.898599863052368,0.0,0.0,0.0,0.0,0.0,2.691549909114838,3.857599973678589,0.0,0.0,0.0,0.0,0.0,2.5830248594284058,2.982149839401245,0.0,0.0,0.0,0.0,0.0,2.355599880218506,2.355599880218506,0.0,0.0,0.0,0.0,0.0,1.8085399389266967,2.0007998943328857,0.0,0.0,0.0,0.0,0.0,2.8220760964211964,0.7700146371007828,1.2687408544521168,6.0,upper_lake_chain_concentrated,False,antecedent_rain_overlap,False,False,evaluated,2025-06-12T18:00:00+00:00,1.3363900612304886,0.2325813331446184,1.3363900612304886,0.2325813331446184,0.0,0.0,0.0,,,0.1336390061230488,False,15.501926076880023,15.501926076880023,,False,,False,False,antecedent_rain_overlap,evaluated,2025-06-12T18:00:00+00:00,0.302,-1.0343900612304886,1.3363900612304886,0.611,0.37841866685538156,0.23258133314461843,15.501926076880025,13.475862613087461,11.875,12.291666666666666,0.4166666666666661,1.0350877192982455,True
13,2025-06-12T18:00:00+00:00,2025-06-15T00:00:00+00:00,54.0,2025-06-19T00:00:00+00:00,next_rain_event,True,0.611,0.302,0.2425380885196361,0.2601142785348374,0.4087833235181667,2025-06-13T10:00:00+00:00,16.0,2025-06-14T18:00:00+00:00,2.3489617118648605,0.4593767659278958,17.79705676360003,,,9,9,1.0,24.93181846752053,33.311849147081375,100.0,100.0,80.95238095238095,16.666666666666664,0.0,26.34938941299915,28.589299619197845,100.0,100.0,100.0,0.0,0.0,19.00973703339696,27.30939906835556,100.0,100.0,33.33333333333333,0.0,0.0,27.77628185525537,33.311849147081375,100.0,100.0,100.0,35.0,0.0,24.50006206333637,28.18974959850312,100.0,100.0,100.0,0.0,0.0,28.31729912757873,28.31729912757873,100.0,100.0,100.0,0.0,0.0,27.43526934981346,28.589299619197845,100.0,100.0,100.0,0.0,0.0,24.93181846752053,1.0568579041807693,0.7624689333496288,54.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2025-06-14T18:00:00+00:00,2.3489617118648605,0.4593767659278958,1.0638724829713715,0.2337812325996056,102.0,1.2850892288934888,0.5470881974799179,-0.010365296257218,0.0065695369206464,0.234896171186486,True,17.79705676360003,8.060497058354308,,False,,True,False,resolved_peak,evaluated,2025-06-14T18:00:00+00:00,2.375,0.026038288135139507,2.3489617118648605,1.0295,0.5701232340721043,0.4593767659278958,17.79705676360003,22.82310814255697,13.208333333333334,19.666666666666668,6.458333333333334,1.4889589905362777,True
14,2025-06-19T00:00:00+00:00,2025-06-19T18:00:00+00:00,18.0,2025-06-20T18:00:00+00:00,next_rain_event,True,0.721,0.577,0.2447297538913385,1.910376139582478,27.847592199056333,2025-06-19T15:00:00+00:00,15.0,2025-06-19T17:00:00+00:00,1.8267639695298503,0.3337774604494221,12.091741732728876,,,3,3,1.0,24.90016721047106,37.1627984046936,100.0,97.61904761904762,73.80952380952381,19.047619047619047,0.0,26.87749927341938,33.46254849433899,100.0,100.0,80.0,40.0,0.0,29.787303229173023,37.1627984046936,100.0,100.0,100.0,33.33333333333333,0.0,20.97921956777573,29.45324993133545,100.0,95.0,55.00000000000001,0.0,0.0,31.587374478578568,33.362399101257324,100.0,100.0,100.0,75.0,0.0,12.061999648809431,12.061999648809431,100.0,100.0,0.0,0.0,0.0,26.07269903421402,33.46254849433899,100.0,100.0,80.0,20.0,0.0,24.90016721047106,1.0794103929598036,1.1962692048367778,18.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2025-06-19T17:00:00+00:00,1.8267639695298503,0.3337774604494221,0.6197837151084817,0.1306778294370513,25.0,1.2069802544213686,0.6607204184851566,-0.0496649924078491,-0.1629353648695666,0.182676396952985,True,12.091741732728876,4.10248107486582,,False,,True,False,resolved_peak,evaluated,2025-06-19T17:00:00+00:00,2.295,0.4682360304701495,1.8267639695298503,1.0390000000000001,0.705222539550578,0.33377746044942214,12.091741732728876,15.069448477295284,9.75,13.625,3.875,1.3974358974358974,True
15,2025-06-20T18:00:00+00:00,2025-06-21T06:00:00+00:00,12.0,2025-06-22T18:00:00+00:00,next_rain_event,True,0.813,0.934,0.1814964211523708,25.327433861650725,47.82585476542175,2025-06-21T03:00:00+00:00,9.0,2025-06-21T03:00:00+00:00,0.8447333383241754,0.1533885688374709,5.015316186578461,,,2,2,1.0,5.363728457973117,8.285599946975708,59.523809523809526,0.0,0.0,0.0,0.0,5.622479891777038,8.285599946975708,50.0,0.0,0.0,0.0,0.0,4.913616508245468,5.601799726486206,50.0,0.0,0.0,0.0,0.0,5.504419910907745,7.858299851417541,70.0,0.0,0.0,0.0,0.0,5.817399799823761,6.4696996212005615,75.0,0.0,0.0,0.0,0.0,8.285599946975708,8.285599946975708,100.0,0.0,0.0,0.0,0.0,4.933919954299927,6.664299964904785,20.0,0.0,0.0,0.0,0.0,5.363728457973117,1.048240964439445,0.9160822638106216,12.0,tributary_localized_carrot_creek,False,antecedent_rain_overlap,False,False,evaluated,2025-06-21T03:00:00+00:00,0.8447333383241754,0.1533885688374709,0.1572835684911449,0.0168343431464339,39.0,0.6874497698330305,0.8138068413362589,-0.0174991262149276,-0.0305692492806007,0.1,True,5.015316186578461,0.9338175624764324,,False,,False,False,antecedent_rain_overlap,evaluated,2025-06-21T03:00:00+00:00,1.7149999999999999,0.8702666616758244,0.8447333383241754,0.9575,0.804111431162529,0.15338856883747098,5.015316186578461,6.491533295915354,4.541666666666667,6.208333333333333,1.666666666666666,1.36697247706422,True
16,2025-06-22T18:00:00+00:00,2025-06-23T12:00:00+00:00,18.0,2025-07-06T00:00:00+00:00,next_rain_event,True,0.783,0.763,0.0072345236743177,5.583607020941729,32.98210987932925,2025-06-24T21:00:00+00:00,51.0,2025-07-05T23:00:00+00:00,1.285073635428414,0.2344856089067214,13.882549917094108,,,3,3,1.0,2.183932091719249,3.868999928236008,0.0,0.0,0.0,0.0,0.0,2.230549944331869,2.5730499625206,0.0,0.0,0.0,0.0,0.0,2.283479130516449,3.4388999938964844,0.0,0.0,0.0,0.0,0.0,2.1008949421346186,3.868999928236008,0.0,0.0,0.0,0.0,0.0,2.368487447500229,2.5730499625206,0.0,0.0,0.0,0.0,0.0,1.1148500009439886,1.1148500009439886,0.0,0.0,0.0,0.0,0.0,2.343339930474758,2.559649839997292,0.0,0.0,0.0,0.0,0.0,2.183932091719249,1.021345834327624,1.0455815632613532,18.0,mixed_or_weak,False,antecedent_rain_overlap,False,False,evaluated,2025-07-05T23:00:00+00:00,1.285073635428414,0.2344856089067214,1.2849306166839676,0.2342827336197759,1.0,0.0001430187444464,0.0001112922563373,,,0.1285073635428414,False,13.882549917094108,13.88100489679012,,False,,False,False,antecedent_rain_overlap,evaluated,2025-07-05T23:00:00+00:00,0.398,-0.8870736354284141,1.285073635428414,0.738,0.5035143910932786,0.23448560890672143,13.882549917094108,12.256844562010661,10.875,11.291666666666666,0.4166666666666661,1.0383141762452106,True
17,2025-07-06T00:00:00+00:00,2025-07-07T00:00:00+00:00,24.0,2025-07-19T06:00:00+00:00,next_rain_event,True,0.737,0.394,0.0149857138860083,0.7194904609738537,1.9453761591368144,2025-07-06T07:00:00+00:00,7.0,2025-07-19T06:00:00+00:00,1.2030866989427478,0.2050072919417017,14.422890080009353,,,4,4,1.0,13.87344560550437,17.86622428894043,100.0,88.09523809523809,0.0,0.0,0.0,16.03575469851494,17.86622428894043,100.0,100.0,0.0,0.0,0.0,10.780681014060974,14.2736496925354,100.0,58.333333333333336,0.0,0.0,0.0,14.647949813865123,16.957399785518646,100.0,100.0,0.0,0.0,0.0,16.433999583125114,17.86622428894043,100.0,100.0,0.0,0.0,0.0,13.852049946784971,13.852049946784971,100.0,100.0,0.0,0.0,0.0,16.15389974117279,17.86622428894043,100.0,100.0,0.0,0.0,0.0,13.87344560550437,1.1558595574954111,0.7770730733094651,24.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2025-07-19T06:00:00+00:00,1.2030866989427478,0.2050072919417017,1.2030866989427478,0.2050072919417017,0.0,0.0,0.0,,,0.1203086698942747,False,14.422890080009353,14.422890080009353,,False,,False,True,unresolved_peak_lower_bound,evaluated,2025-07-19T06:00:00+00:00,0.104,-1.0990866989427477,1.2030866989427478,0.67,0.4649927080582983,0.20500729194170175,14.422890080009351,11.048884963259683,11.208333333333334,10.25,-0.9583333333333339,0.9144981412639405,True
18,2025-07-19T06:00:00+00:00,2025-07-22T00:00:00+00:00,66.0,2025-07-24T18:00:00+00:00,next_rain_event,True,0.67,0.104,0.0147440472196432,0.04523809469122,1.7686523337490916,2025-07-19T18:00:00+00:00,12.0,2025-07-24T18:00:00+00:00,0.6401842666226246,0.1221942713929576,5.998598344109364,,,11,11,1.0,7.30857719364576,11.976149745285513,73.80952380952381,21.428571428571427,0.0,0.0,0.0,8.427654792927205,11.167399648576977,100.0,20.0,0.0,0.0,0.0,8.631758113236478,11.976149745285513,100.0,41.66666666666667,0.0,0.0,0.0,5.955129842250608,11.10464964946732,45.0,10.0,0.0,0.0,0.0,7.141799826640636,7.462649843655527,100.0,0.0,0.0,0.0,0.0,10.99299977440387,10.99299977440387,100.0,100.0,0.0,0.0,0.0,8.943269769661129,11.167399648576977,100.0,20.0,0.0,0.0,0.0,7.30857719364576,1.1531183935847864,1.1810449400111858,66.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2025-07-24T18:00:00+00:00,0.6401842666226246,0.1221942713929576,0.6401842666226246,0.1221942713929576,0.0,0.0,0.0,,,0.1,False,5.998598344109364,5.998598344109364,,False,,False,True,unresolved_peak_lower_bound,evaluated,2025-07-24T18:00:00+00:00,0.081,-0.5591842666226247,0.6401842666226246,0.678,0.5558057286070424,0.12219427139295769,5.9985983441093635,6.136264572023825,5.333333333333333,5.875,0.541666666666667,1.1015625,True
19,2025-07-24T18:00:00+00:00,2025-07-25T12:00:00+00:00,18.0,2025-08-03T06:00:00+00:00,next_rain_event,True,0.678,0.081,0.0500285702402746,0.7186987933819178,7.4740140953869,2025-07-25T10:00:00+00:00,16.0,2025-08-03T06:00:00+00:00,1.0128294893459282,0.190594962598796,11.364203801468731,,,3,3,1.0,3.148299922518033,6.628049798309803,21.428571428571427,0.0,0.0,0.0,0.0,5.290979912178591,6.628049798309803,70.0,0.0,0.0,0.0,0.0,1.7781874670957525,5.492149844765663,8.333333333333332,0.0,0.0,0.0,0.0,2.8990274009411223,5.704899810254574,5.0,0.0,0.0,0.0,0.0,5.415899887681007,6.628049798309803,75.0,0.0,0.0,0.0,0.0,4.551950105000287,4.551950105000287,0.0,0.0,0.0,0.0,0.0,5.338849893212318,5.848899696022272,80.0,0.0,0.0,0.0,0.0,3.148299922518033,1.680583185336049,0.5648087891427909,18.0,lower_basin_concentrated,True,censored_lower_bound,False,False,evaluated,2025-08-03T06:00:00+00:00,1.0128294893459282,0.190594962598796,1.0128294893459282,0.190594962598796,0.0,0.0,0.0,,,0.1012829489345928,False,11.364203801468731,11.364203801468731,,False,,False,True,unresolved_peak_lower_bound,evaluated,2025-08-03T06:00:00+00:00,0.046,-0.9668294893459282,1.0128294893459282,0.676,0.48540503740120405,0.190594962598796,11.364203801468731,10.10577143455833,9.25,9.416666666666666,0.16666666666666607,1.018018018018018,True
20,2025-08-03T06:00:00+00:00,2025-08-04T12:00:00+00:00,30.0,2025-08-07T00:00:00+00:00,next_rain_event,True,0.676,0.046,0.2191285675591122,0.2226261865940785,0.768833316114198,2025-08-03T17:00:00+00:00,11.0,2025-08-07T00:00:00+00:00,0.4913272048201348,0.1144071817302929,4.348964003787783,,,5,5,1.0,11.493055726154818,18.93999974709004,97.61904761904762,61.90476190476191,0.0,0.0,0.0,9.732334880379494,11.857950178906322,100.0,50.0,0.0,0.0,0.0,11.269728900825916,18.51649921946228,91.66666666666666,58.333333333333336,0.0,0.0,0.0,12.507412244239822,18.93999974709004,100.0,70.0,0.0,0.0,0.0,9.336212378460914,11.857950178906322,100.0,25.0,0.0,0.0,0.0,6.874999977997504,6.874999977997504,100.0,0.0,0.0,0.0,0.0,10.620699862390756,11.857950178906322,100.0,80.0,0.0,0.0,0.0,11.493055726154818,0.8468013304966023,0.9805685423746204,30.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2025-08-07T00:00:00+00:00,0.4913272048201348,0.1144071817302929,0.4913272048201348,0.1032017777478438,0.0,0.0,0.0,,,0.1,False,4.348964003787783,4.348964003787783,,False,,False,True,unresolved_peak_lower_bound,evaluated,2025-08-07T00:00:00+00:00,0.077,-0.41432720482013485,0.49132720482013487,0.7,0.5967982222521561,0.10320177774784389,4.348964003787783,5.027645856516612,4.0,4.875,0.875,1.21875,True
21,2025-08-07T00:00:00+00:00,2025-08-09T00:00:00+00:00,48.0,2025-08-10T18:00:00+00:00,next_rain_event,True,0.7,0.077,0.0152309520608034,3.314351120733633,11.97679381547884,2025-08-07T11:00:00+00:00,11.0,2025-08-07T11:00:00+00:00,0.818951742635495,0.264584459447138,6.22518031275022,,,8,8,1.0,19.001380908818515,32.27500083297491,100.0,100.0,33.33333333333333,2.380952380952381,0.0,15.03306995134335,17.721175321377814,100.0,100.0,0.0,0.0,0.0,24.282102230160188,32.27500083297491,100.0,100.0,75.0,8.333333333333332,0.0,17.817103594751096,25.332475185394287,100.0,100.0,25.0,0.0,0.0,14.953918742248788,17.721175321377814,100.0,100.0,0.0,0.0,0.0,11.657650019973516,11.657650019973516,100.0,100.0,0.0,0.0,0.0,15.771474904892964,17.721175321377814,100.0,100.0,0.0,0.0,0.0,19.001380908818515,0.7911567071615581,1.2779125026061078,48.0,widespread_basin,False,antecedent_rain_overlap,False,False,evaluated,2025-08-07T11:00:00+00:00,0.818951742635495,0.264584459447138,0.5529643366597801,0.1305118147040883,79.0,0.2659874059757149,0.3247900848464309,0.0407089054550147,0.0667296068191242,0.1,True,6.22518031275022,4.203303470787745,,False,,False,False,antecedent_rain_overlap,evaluated,2025-08-07T11:00:00+00:00,0.835,0.016048257364505027,0.818951742635495,0.9544999999999999,0.6899155405528619,0.26458445944713804,6.22518031275022,12.070330444934994,5.541666666666667,11.125,5.583333333333333,2.007518796992481,False
22,2025-08-10T18:00:00+00:00,2025-08-11T06:00:00+00:00,12.0,2025-08-13T00:00:00+00:00,next_rain_event,True,0.75,0.165,0.0,8.551217867177911,30.086341417236586,2025-08-11T01:00:00+00:00,7.0,2025-08-13T00:00:00+00:00,0.3161181987690011,0.0794263092377571,2.5248729219036847,,,2,2,1.0,5.312041909921737,11.077875971794128,40.47619047619048,7.142857142857142,0.0,0.0,0.0,4.056700193881989,6.446750164031982,10.0,0.0,0.0,0.0,0.0,4.285031427939733,5.363500237464905,25.0,0.0,0.0,0.0,0.0,6.555919057130813,11.077875971794128,65.0,15.0,0.0,0.0,0.0,3.9963127076625824,4.316250145435333,0.0,0.0,0.0,0.0,0.0,6.446750164031982,6.446750164031982,100.0,0.0,0.0,0.0,0.0,3.6270001888275134,3.955875158309937,0.0,0.0,0.0,0.0,0.0,5.312041909921737,0.7636800052923071,0.8066637087211657,12.0,middle_mainstem_concentrated,False,antecedent_rain_overlap,False,False,evaluated,2025-08-13T00:00:00+00:00,0.3161181987690011,0.0794263092377571,0.3161181987690011,0.0595042407739465,0.0,0.0,0.0,,,0.1,False,2.5248729219036847,2.5248729219036847,,False,,False,False,antecedent_rain_overlap,evaluated,2025-08-13T00:00:00+00:00,0.185,-0.1311181987690012,0.31611819876900116,0.759,0.6994957592260534,0.05950424077394656,2.5248729219036847,2.6969430370723324,2.4166666666666665,2.6666666666666665,0.25,1.103448275862069,True
23,2025-08-13T00:00:00+00:00,2025-08-14T06:00:00+00:00,30.0,2025-08-15T18:00:00+00:00,next_rain_event,True,0.759,0.185,0.0993595210186737,5.490868096151168,24.58574424492517,2025-08-13T09:00:00+00:00,9.0,2025-08-15T18:00:00+00:00,0.3663440949979358,0.0730702976853231,2.971343069932386,,,5,5,1.0,15.58516874297389,25.0091490149498,100.0,83.33333333333334,19.047619047619047,0.0,0.0,12.16878465525806,16.645449727773666,100.0,80.0,0.0,0.0,0.0,21.97432033345104,25.0091490149498,100.0,100.0,66.66666666666666,0.0,0.0,13.459869832545518,19.86509944498539,100.0,75.0,0.0,0.0,0.0,14.694437183439732,16.645449727773666,100.0,100.0,0.0,0.0,0.0,7.73429985716939,7.73429985716939,100.0,0.0,0.0,0.0,0.0,11.035159592330457,13.757649898529053,100.0,80.0,0.0,0.0,0.0,15.58516874297389,0.7807926148213181,1.4099507484227594,30.0,widespread_basin,False,antecedent_rain_overlap,False,False,evaluated,2025-08-15T18:00:00+00:00,0.3663440949979358,0.0730702976853231,0.3663440949979358,0.0648612280435071,0.0,0.0,0.0,,,0.1,False,2.971343069932386,2.971343069932386,,False,,False,False,antecedent_rain_overlap,evaluated,2025-08-15T18:00:00+00:00,0.191,-0.17534409499793585,0.36634409499793585,0.762,0.6971387719564929,0.06486122804350714,2.971343069932386,2.944447443770131,2.8333333333333335,2.9166666666666665,0.08333333333333304,1.0294117647058822,True
24,2025-08-15T18:00:00+00:00,2025-08-17T06:00:00+00:00,36.0,2025-08-18T00:00:00+00:00,next_rain_event,True,0.762,0.191,0.0002958333297144,15.704345526048982,21.506054094587896,2025-08-16T00:00:00+00:00,6.0,2025-08-17T06:00:00+00:00,0.4342246555314841,0.1191245544587112,3.3305221935668987,,,6,6,1.0,2.3964178161085803,3.9463498555123806,0.0,0.0,0.0,0.0,0.0,2.9157449312042445,3.9463498555123806,0.0,0.0,0.0,0.0,0.0,2.2806957990978844,3.0995999404694885,0.0,0.0,0.0,0.0,0.0,2.2061874687671663,3.033575002104044,0.0,0.0,0.0,0.0,0.0,2.6477562038926408,2.8401999918278307,0.0,0.0,0.0,0.0,0.0,3.135649863630533,3.135649863630533,0.0,0.0,0.0,0.0,0.0,3.0861549265682697,3.9463498555123806,0.0,0.0,0.0,0.0,0.0,2.3964178161085803,1.216709753868786,0.9517104170095804,36.0,mixed_or_weak,False,antecedent_rain_overlap,False,False,evaluated,2025-08-17T06:00:00+00:00,0.4342246555314841,0.1191245544587112,0.4195268958922774,0.0989016553621442,18.0,0.0146977596392067,0.0338482844121711,0.0027546240361472,0.0163541223094829,0.1,False,3.3305221935668987,3.2177897311179984,,False,,False,False,antecedent_rain_overlap,evaluated,2025-08-17T06:00:00+00:00,0.423,-0.01122465553148414,0.43422465553148415,0.847,0.7278754455412887,0.11912455445871128,3.3305221935668987,5.297190538590257,3.125,5.125,2.0,1.64,True
25,2025-08-18T00:00:00+00:00,2025-08-18T06:00:00+00:00,6.0,2025-09-01T06:00:00+00:00,analysis_window_limit,True,0.81,0.312,0.6977464059337286,2.4380541242107503,22.129659941304933,2025-08-18T19:00:00+00:00,19.0,2025-09-01T04:00:00+00:00,1.4455841586031852,0.2736363686815807,18.47239196639708,,,1,1,1.0,3.0874570726993538,8.991199493408203,33.33333333333333,0.0,0.0,0.0,0.0,0.8241499811410904,1.747099995613098,0.0,0.0,0.0,0.0,0.0,1.3712333037207525,3.911999940872192,0.0,0.0,0.0,0.0,0.0,5.248844879865646,8.991199493408203,70.0,0.0,0.0,0.0,0.0,0.6475249826908112,1.4781999588012695,0.0,0.0,0.0,0.0,0.0,1.747099995613098,1.747099995613098,0.0,0.0,0.0,0.0,0.0,0.7808599770069122,1.4781999588012695,0.0,0.0,0.0,0.0,0.0,3.0874570726993538,0.2669348793311444,0.444130321955177,6.0,upper_lake_chain_concentrated,False,antecedent_rain_overlap,False,False,evaluated,2025-09-01T04:00:00+00:00,1.4455841586031852,0.2736363686815807,1.4450996659057045,0.2684516330534172,2.0,0.0004844926974807,0.0003351535741432,,,0.1445584158603185,False,18.47239196639708,18.466200878206568,,False,,False,False,antecedent_rain_overlap,evaluated,2025-09-01T04:00:00+00:00,0.227,-1.2185841586031851,1.4455841586031852,0.777,0.5071466472806272,0.26985335271937283,18.47239196639708,14.065598203648282,13.583333333333334,12.791666666666666,-0.7916666666666679,0.9417177914110428,True
26,2025-10-11T12:00:00+00:00,2025-10-12T00:00:00+00:00,12.0,2025-10-25T12:00:00+00:00,next_rain_event,True,0.7015,0.0805,0.0043690478972469,0.0390369040514562,0.1505434486399665,2025-10-11T16:00:00+00:00,4.0,2025-10-25T12:00:00+00:00,1.3979095791168548,0.2686382241902921,19.054360381158823,,,2,2,1.0,5.24702604327883,9.857099771499634,40.47619047619048,0.0,0.0,0.0,0.0,3.550329917669296,4.119899868965149,0.0,0.0,0.0,0.0,0.0,6.160916512211164,8.733799695968628,66.66666666666666,0.0,0.0,0.0,0.0,5.547039824724197,9.857099771499634,45.0,0.0,0.0,0.0,0.0,3.821849912405014,4.119899868965149,0.0,0.0,0.0,0.0,0.0,2.94489985704422,2.94489985704422,0.0,0.0,0.0,0.0,0.0,3.454199934005737,4.119899868965149,0.0,0.0,0.0,0.0,0.0,5.24702604327883,0.6766366106028929,1.1741730384782405,12.0,upper_lake_chain_concentrated,True,censored_lower_bound,False,False,evaluated,2025-10-25T12:00:00+00:00,1.3979095791168548,0.2686382241902921,1.3979095791168548,0.2686382241902921,0.0,0.0,0.0,,,0.1397909579116854,False,19.054360381158823,19.054360381158823,,False,,False,True,unresolved_peak_lower_bound,evaluated,2025-10-25T12:00:00+00:00,0.066,-1.3319095791168547,1.3979095791168548,0.691,0.42236177580970785,0.2686382241902921,19.054360381158823,14.99377163536238,13.916666666666666,13.541666666666666,-0.375,0.9730538922155688,True
27,2025-10-25T12:00:00+00:00,2025-10-26T18:00:00+00:00,30.0,2025-11-02T00:00:00+00:00,next_rain_event,True,0.691,0.066,0.2343845183467713,0.2386428515185666,0.4465690367131687,2025-10-25T16:00:00+00:00,4.0,2025-11-01T08:00:00+00:00,0.7969035380065639,0.1564842177600752,8.006936131086894,,,5,5,1.0,8.34510212642185,17.208099603652954,80.95238095238095,30.95238095238096,0.0,0.0,0.0,9.36925956606865,14.124799489974976,100.0,40.0,0.0,0.0,0.0,4.240666543521608,5.963299751281738,33.33333333333333,0.0,0.0,0.0,0.0,10.295684756338597,17.208099603652954,100.0,45.0,0.0,0.0,0.0,6.923674672842026,9.02079975605011,100.0,0.0,0.0,0.0,0.0,14.124799489974976,14.124799489974976,100.0,100.0,0.0,0.0,0.0,10.374619495868682,13.487799406051636,100.0,60.0,0.0,0.0,0.0,8.34510212642185,1.1227255729326742,0.5081623303440493,30.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2025-11-01T08:00:00+00:00,0.7969035380065639,0.1564842177600752,0.7969035380065639,0.1465663243779835,16.0,0.0,0.0,,,0.1,False,8.006936131086894,8.006936131086894,,False,,False,True,unresolved_peak_lower_bound,evaluated,2025-11-01T08:00:00+00:00,0.07103471017007983,-0.7258688278364841,0.7969035380065639,0.6950340159666782,0.5484676915886947,0.14656632437798356,8.006936131086894,7.400972214874475,6.875,7.041666666666667,0.16666666666666696,1.0242424242424242,True
